Pairwise Difference,Rolling Sum,Rolling multiplication
-0.372273031767987,10.694183189848193,-1.3112472251095835e-64
0.33237285288076646,11.110394731358163,-5.457562288635294e-65
-0.23753178043629217,11.28907449243184,-9.751559257780645e-66
-0.002451335793824505,11.465302917711693,-1.718501932021851e-66
-0.02093215148403449,11.62059919150751,-2.6687694655390776e-67
0.03657429199325793,11.812469757296586,-5.1205830731359285e-68
-0.12736544186733056,11.876974881218333,-3.3030384568422524e-69
0.12483274442325093,12.066312749563329,-6.253902604800584e-70
0.22469933717707524,12.4803499550854,-2.5893483580988386e-70
-0.18394093649587853,12.710446224111593,-5.9579939640764174e-71
-0.1325645435981156,12.80797794953967,-5.810934314064441e-72
-0.012525400591327923,12.892984274376419,-4.9396616990637644e-73
0.050883168562406836,13.028873767775575,-6.712481258489911e-74
-0.0601935532677204,13.104569707907011,-5.081075794760385e-75
0.03744806423866538,13.217713712277112,-5.748932619271854e-76
0.35799076943364394,13.688848486080857,-2.7085220691936178e-76
-0.0007924515829026424,14.1591908083017,-1.2739325598109281e-76
-0.27059319965672907,14.358939930865814,-2.5446691102808803e-77
0.27916211340248126,14.83785116683241,-1.2186706287306316e-77
-0.2107631126645056,15.105999290134498,-3.2678424201749605e-78
0.08435877189583235,15.45850618533242,-1.1519369855319372e-78
-0.195199500480833,15.615813580049508,-1.8120820607228563e-79
0.10403795171548685,15.877158926482084,-4.735792139238701e-80
-0.19470675728618345,15.943797515628475,-3.155865066494407e-81
-0.014749036809156832,15.99568706796571,-1.637564255371137e-82
0.3886487073402483,16.436225327643193,-7.214097071712548e-83
-0.006937546654623927,16.86982604066605,-3.1280376341106843e-83
-0.517607899444436,16.785818854244475,2.6277764066244313e-84
0.14002790536809,16.84183957319099,1.4720992352978666e-85
0.2606886340365451,17.158548926174046,4.662275963380428e-86
-0.10301177215979199,17.372246506997314,9.963170945048626e-87
-0.2270981709374068,17.358845916883173,-1.3351237007170668e-88
0.09109531238713481,17.436540639156167,-1.0373206512730538e-89
0.1869237672126946,17.701159128641855,-2.7449422385218693e-90
-0.10035173072476117,17.865425887402782,-4.509027645079539e-91
0.048689798586285804,18.078382444749998,-9.602270042795538e-92
0.09092251672758339,18.382261518824794,-2.9179289296208724e-92
-0.0760166238338974,18.610123969065693,-6.648864355322183e-93
-0.03544713784043668,18.802539281466156,-1.2793433120376225e-93
-0.02581949747551382,18.969135096391106,-2.1313324163769156e-94
-0.07360232334416081,19.062128587971895,-1.982000431182085e-95
0.1853087149670238,19.34043079451971,-5.515950933766898e-96
-0.20780431104199695,19.410928690025525,-3.8886293254390397e-97
0.18256219607654803,19.663988781607888,-9.840568932254677e-98
0.1102852739749739,20.027334147165224,-3.575525115982253e-98
-0.2710152071824093,20.11966430554015,-3.3012880023217453e-99
0.31570463089857614,20.527699094813656,-1.347040354358501e-99
-0.028732361414266605,20.907001522672893,-5.109356768325472e-100
-0.3884326938040167,20.897871256728113,4.664978610156859e-102
0.19822619758395563,21.08696718836729,8.821284763644421e-103
0.05738238870359699,21.333445508710064,2.174255451808377e-103
-0.10317225824955681,21.47675157080328,3.1158398678336627e-104
0.09675201538926725,21.716809648285764,7.47982528415426e-105
-0.009045107075874526,21.947822618692374,1.7279366570149374e-105
-0.028439538978776602,22.150396050120207,3.5003405790145415e-106
0.19947308662372393,22.552442568171763,1.4072997417873665e-106
-0.5052586567256306,22.44923042949769,-1.4525041610534596e-107
0.31340374660693576,22.659422037430552,-3.0530418514099936e-108
-0.02667252508043505,22.84294112028298,-5.602914404808375e-109
-0.4107768810390001,22.615683322096405,1.2733059910645857e-109
0.5171837368226696,22.9056092607325,3.6916443463036497e-110
0.018199940781692348,23.213735140150288,1.1374911607025199e-110
-0.1650187400973116,23.356842279470765,1.6278310601046677e-111
0.16837492527879344,23.668324344070037,5.070401794202212e-112
0.06641881820051337,24.046225226869822,1.9161093141786246e-112
-0.1446313670723307,24.279494742597276,4.4696989179931034e-113
0.12782827647035927,24.64059253479509,1.6139984110762612e-113
-0.02508766988330835,24.976602657109595,5.423198035211499e-114
-0.25439281200276953,25.05821996742133,4.426268369218465e-115
0.37276592723709134,25.512603204970155,2.0112221518654484e-115
-0.47631771665241046,25.49066872586657,-4.411511026275892e-117
0.2645016585677374,25.733235905330723,-1.0700877868187536e-117
-0.059306837206640456,25.916496247588235,-1.9610465405798878e-118
0.09878314332117505,26.19853973316692,-5.531004016871785e-119
0.05391892333271581,26.534502142078324,-1.8582094332068927e-119
-0.15895425553821385,26.711510295451514,-3.2891822035259304e-120
-0.26013284467147463,26.62838560415323,2.734122552919065e-121
0.11294342970985831,26.658204342564805,8.152808519067601e-123
0.39737956619314163,27.08540264716952,3.482865977112554e-123
-0.14280688849465645,27.369794063279578,9.90497187352581e-124
-0.0575299036695224,27.596655575720114,2.2470568999090333e-124
-0.036468160955379525,27.78704892720527,4.278246941515263e-125
-0.008334667784027888,27.9691076109064,7.788920067206474e-126
-0.041459002634829545,28.109707291972697,1.0951196773001256e-126
-0.06189961782535705,28.188407355213638,8.61859878599197e-128
0.41016101953574513,28.677268437990325,4.2132975345378744e-128
-0.25097910877632795,28.915150411990684,1.0022675345667155e-128
-0.12495531169412635,29.028077074296917,1.1318272741651588e-129
-0.2873824530208922,28.853621283582257,-1.974538220669005e-130
0.317116086476287,28.996281579343883,-2.816882065532778e-131
-0.0913129102815295,29.047628964823982,-1.44639529270886e-132
-0.009761894207332616,29.089214456096748,-6.014905882191311e-134
0.1887452865146948,29.31954523388421,-1.3854179501634933e-134
-0.13985128228791494,29.410024729383753,-1.2535191718680685e-135
-0.021389186482066433,29.479115038401233,-8.660602694369886e-137
0.11782036702639702,29.66602571444511,-1.6187591045520872e-137
-0.07753159403260526,29.775404796456378,-1.770583848532935e-138
0.49978338108179154,30.38456725954944,-1.0785732182851157e-138
-0.570364022058888,30.423365700583613,-4.1846959410674314e-140
0.07776150470828071,30.53992564632607,-4.877679318394901e-141
0.10774790401168785,30.764233496080212,-1.0941017596994118e-141
-0.08480308315649171,30.903738262677862,-1.5263241062094549e-142
0.0699186893487268,31.11316171862424,-3.1964806921664998e-143
0.25488988505589205,31.57747505962651,-1.484168629629075e-143
-0.335388012774823,31.706400387853957,-1.9134692771980824e-144
0.003775559328273642,31.83910127540968,-2.5391907139478816e-145
0.20159373049681192,32.173395893462214,-8.488377898817437e-146
-0.046325340653266156,32.46136517086148,-2.4443920498143577e-146
-0.1433344819666869,32.60599996629406,-3.535441440819225e-147
-0.1008350251366388,32.64979973659,-1.5485152300263051e-148
0.2172465781461924,32.910846085032134,-4.042342463053962e-149
0.14358755020106057,33.315479983675324,-1.6356687904764533e-149
-0.1767175113729402,33.54339637094558,-3.7279572149609786e-150
-0.07194308141512554,33.69936967680071,-5.814618109039383e-151
0.06623013480316356,33.921573117459,-1.2920281499425577e-151
0.1732133956754354,34.31698995379272,-5.1088968350440385e-152
-0.20424718953168056,34.508159600594766,-9.766660035034595e-153
0.18261196061731963,34.88194120801413,-3.6505978870137083e-153
-0.2226663696303377,35.03305644580316,-5.516609677681994e-154
0.04141502609594544,35.22558670968814,-1.0621143169945122e-154
0.14630876796439518,35.564425741537505,-3.598857868837738e-155
0.1967405167854926,36.10000529017237,-1.927474672993134e-155
-0.33897604093018774,36.29660879787704,-3.7894828172236836e-156
0.2921846497083753,36.78539695529009,-1.8522543237791732e-156
-0.16563640147934788,37.10854871122379,-5.985592371650294e-157
0.18987359749411092,37.621574064651604,-3.070760641940706e-157
-0.3716853015617923,37.76291411651762,-4.340214684000306e-158
0.26995952656214645,38.174213694945784,-1.7851284698170611e-158
-0.3267725174526633,38.25874075592129,-1.5089166301733239e-159
0.43183875587544435,38.77510657277224,-7.791529682994266e-160
-0.3114813026998749,38.97999108692331,-1.5963637735939367e-160
0.027738152858400922,39.212613753932786,-3.713503985307281e-161
-0.17880617669487942,39.26643024424738,-1.9984775125849394e-162
0.22380666232978053,39.544053396891755,-5.5482362753271766e-163
-0.08424602064024192,39.737430528895885,-1.072902018604058e-163
0.05044331814222308,39.981250979042244,-2.6159545313897467e-164
-0.10864739493740425,40.116424034251196,-3.536065662956518e-165
0.15463532616789127,40.40623241562804,-1.0247814662236593e-165
0.10354704159756406,40.79958783860245,-4.031033471027398e-166
-0.33651292496416085,40.856430336612696,-2.2913401205610774e-167
0.294980510923161,41.208253345546105,-8.061461757056327e-168
-0.2148324556290535,41.345243898850455,-1.104344106541028e-168
-0.08142332834017639,41.400811123814634,-6.136533740602793e-170
0.18599106783452912,41.64236941661334,-1.4823306140816665e-170
-0.1588662876742281,41.72506142173782,-1.2257689073581126e-171
-0.09465069453775223,41.71310273232454,1.4658589655544604e-173
0.23408496099375928,41.93522900390503,3.2560578668143844e-174
0.3415325993040703,42.49888787478958,1.8353059007433688e-174
-0.4468320470906725,42.61571469858346,2.1441295907401844e-175
0.2403513284511296,42.97289285082847,7.658362453944332e-176
-0.28212750618928234,43.0479434968842,5.747650498974664e-177
0.014461223738674547,43.13745536667861,5.144829430879633e-178
0.5479396666492091,43.77490690312222,3.279579425454543e-178
-0.31900592709451625,44.09335251247132,1.044367668547634e-178
0.10936763411659028,44.521165755937005,4.467943196520613e-179
-0.3297240870603177,44.61925491234238,4.3825677901381805e-180
0.05238901431067289,44.76973308305842,6.594807840990429e-181
0.025935979076155108,44.94614723285062,1.1634174183112457e-181
0.08034421475113454,45.20290559739395,2.9871715360682135e-182
-0.03561460946511116,45.424049352472174,6.605943305489026e-183
0.1174718510904387,45.76266495864083,2.236875496703967e-183
-0.09032225374483288,46.01095831106466,5.554013160313411e-184
0.1718584699963685,46.43111013348486,2.3335287510514284e-184
-0.01085638036824943,46.840405575536806,9.551026817025199e-185
-0.250833784026809,46.998867233561946,1.51347154526836e-185
-0.18853900721056727,46.96878988437651,-4.552121214924918e-187
0.3886757523296649,47.32738828752075,-1.632383398591069e-187
-0.08476990495935255,47.60121678570563,-4.4699309449812616e-188
-0.009393178795376156,47.86565210509514,-1.182007617085156e-188
-0.1621059777188822,47.96798144676576,-1.2095406130598671e-189
0.08188665446242796,48.15219744289882,-2.2281672889820546e-190
0.36535886814022644,48.70177230717209,-1.2245447354204709e-190
0.08134555084090211,49.332692722286275,-7.725902727973676e-191
-0.4736684223117572,49.4899447150887,-1.2149136001715373e-191
-0.16873817729617663,49.47845853059494,1.395472175554061e-193
0.2915923324062667,49.758564678507454,3.9088033561354234e-194
-0.0234978625960518,50.015172963823915,1.0030313268571404e-194
-0.016005641763840506,50.255775607376535,2.413319888079209e-195
-0.013878181336145823,50.48250006959301,5.471586537810824e-196
0.015225199896478886,50.72444973170596,1.323848514045116e-196
0.2857454387649806,51.252144832583895,6.985883751661411e-197
-0.31026611444690516,51.469573819014926,1.5189336234487372e-197
0.14307591358695754,51.83007871903291,5.475830140553455e-198
-0.09898043907422849,52.09160317997667,1.432063525727827e-198
0.12385365219737443,52.4769812931178,5.518859394432281e-199
-0.2511735159948187,52.61118589026412,7.406563017369353e-200
0.170752151478072,52.9161426388885,2.2586813762585804e-200
0.06457500060978255,53.28567438812267,8.346544799314726e-201
-0.240855798338485,53.414350339018355,1.0739995887452455e-201
0.5134298423846644,54.056456132298706,6.896213579140334e-202
-0.46222869391277854,54.23633323166627,1.2404708952350078e-202
0.2827779279420929,54.69898825897594,5.739100959117939e-203
-0.46752783101251083,54.69411545527309,-2.796551240461133e-205
0.2962176607578739,54.985460312328115,-8.147608213992029e-206
-0.24641121605294056,55.0303939533302,-3.661017025131558e-207
0.3283058054697954,55.403633399802075,-1.3664359679842326e-207
-0.26529993892567805,55.511572907348274,-1.4749242547763623e-208
0.06240212588395333,55.68191454077843,-2.512410067443605e-209
0.18442431866961267,56.0366804928782,-8.913175496416735e-210
-0.1388385679355973,56.252607877042365,-1.9245986695374516e-210
-0.019247605580145266,56.44928765562639,-3.785296401877364e-211
0.16842645173330395,56.81439388594372,-1.382035299923196e-211
0.1723622559528743,57.35186237221393,-7.428004206217075e-212
-0.35703263968623256,57.5322982187979,-1.3402782273780781e-212
0.11125570947058888,57.82398977485246,-3.909478416899593e-213
-0.10308202736899813,58.01259930353802,-7.3736488161780985e-214
0.27562439615153633,58.47683322837511,-3.4230979303047836e-214
-0.36393008096247403,58.57713707224974,-3.4334988036884096e-215
0.44847118201263236,59.125912098137,-1.8842183948779721e-215
-0.2533023959586019,59.421384728065654,-5.5673496449454324e-216
0.16501535616599483,59.8818727141603,-2.5636976258856855e-216
0.03623405301946636,60.37859475327442,-1.2734451124019561e-216
-0.25495652256201545,60.62036026982652,-3.078751154006068e-217
0.15994139378968508,61.02206718016831,-1.236755613786985e-217
-0.088160626685303,61.33561346382479,-3.877801264942014e-218
-0.16874903644227088,61.480410711039006,-5.6149494840739224e-219
0.2604796861898162,61.88568764444303,-2.2756095081240087e-219
-0.07079517201941504,62.22016940582765,-7.611498765008912e-220
0.12938656822891426,62.68403773544117,-3.5307332179801094e-220
0.06891799925032421,63.21682406430502,-1.8811263894052753e-220
-0.321902096245894,63.42770829692298,-3.966998950871205e-221
-0.3131622199641394,63.325430309576795,4.0573666849952224e-222
0.7122928618712873,63.9354451841019,2.475054029249703e-222
-0.18381648414796653,64.36164357447905,1.0548640433626752e-222
-0.14740027354722968,64.64044169130895,2.9409410880109738e-223
0.30022491864913314,65.21946472678799,1.7028726359451511e-223
-0.3316978784064152,65.46678988386061,4.2116324215981296e-224
0.026444586946566984,65.7405596278798,1.1530175299638582e-224
0.1020243847136365,66.11635375661264,4.3329721808644844e-225
-0.028124509406918463,66.46402337593855,1.5064427886709223e-225
0.09455010283135223,66.90624309809581,6.661787114518697e-226
-0.1401708530244175,67.20829196722866,2.012185264344143e-226
-0.022140160890350646,67.48820067547116,5.632281780871547e-227
0.12110563116131023,67.88921501487496,2.2586257576922977e-227
0.1292782068860664,68.41950756116483,1.1977324041625418e-227
-0.1464681240827584,68.80333198337195,4.597189479864256e-228
-0.2273941067727199,68.95976229880634,7.191398004468454e-229
0.0025523434879415885,69.11874495772868,1.1433075761191764e-229
-0.04041286741493394,69.23731474923608,1.3556174092928404e-230
0.2942543887108231,69.6501389294543,5.596316456808711e-231
-0.03109671128458491,70.03186639838795,2.136267716409267e-231
0.07381739668036585,70.48741126400195,9.731657897871993e-232
-0.19419486855693757,70.74876126105902,2.5433687629692435e-232
0.05978328390415294,71.06989454202024,8.167603555465965e-233
-0.2220028740197734,71.16902494896168,8.096578641897597e-234
0.3242819269387922,71.59243728284191,3.428191259210768e-234
0.1423029695334399,72.1581525862556,1.9393802583645462e-234
-0.29370458091504126,72.43016330875423,5.275322252773374e-235
-0.02711415625850011,72.67505987499437,1.2919083055143933e-235
0.30726887969064676,73.22722532092516,7.133471256160407e-236
-0.4473341775927498,73.33205658926319,7.478108394362173e-237
0.169775219848256,73.60666307744948,2.0535370844522262e-237
0.06609339375656398,73.94736295939234,6.996398422381498e-238
-0.2128644388987285,74.07519840243647,8.943876920383722e-239
0.05549862601127947,74.25853247149188,1.6397173489446886e-239
0.21694709548682148,74.6588136360341,6.563479699556752e-240
0.1748004081255613,75.23389520870188,3.774536227794208e-240
-0.3699839505182714,75.4389928308514,7.741484050378043e-241
0.13439743264598053,75.7784878856469,2.6281955518815732e-241
0.2528730525279385,76.37085599297033,1.5568592247439642e-241
-0.18012649737683217,76.78309760291694,6.418021532686753e-242
-0.1564304930413084,77.03890871982223,1.6418012565988423e-242
-0.04898154412314826,77.24573829260439,3.3957305249553297e-243
-0.187746070738721,77.26482179464782,6.480243041191394e-245
0.0918284580172499,77.37573375470849,7.187364573681021e-246
0.3421689219364215,77.82881463670559,3.2564574802780993e-246
-0.23076279628530091,78.05113272241738,7.23969393217292e-247
0.1328846075953565,78.40633541572453,2.5715587834272847e-247
-0.12981722364308645,78.63172088538859,5.795919841715178e-248
0.2559722530788982,79.11307860813156,2.7899107762087913e-248
-0.20206993124630485,79.39236639962822,7.791880191600895e-249
0.22091567688682084,79.89256986801169,3.8975254970673194e-249
-0.29568540254965564,80.09708793384551,7.971143761982315e-250
0.10772429314759552,80.40933029282694,2.4889287320214053e-250
-0.01853196848045746,80.7030406833279,7.310242298110776e-251
0.14010926373632415,81.13686033756518,3.17132678615722e-251
-0.07047406465442285,81.50020592714804,1.1522876008762304e-251
0.011429650551767145,81.87498116728268,4.3184886232254945e-252
-0.08013235624840742,82.16962405116891,1.2724119419770158e-252
-0.07121153149512044,82.39305540356001,2.842967209945171e-253
0.287566818405304,82.90405357435642,1.4527510439161534e-253
-0.11751902576157958,83.29753271939126,5.716272387085843e-254
0.1391199131964933,83.83013177762258,3.044481289955636e-254
-0.29524653563999653,84.0674843002139,7.226153141530656e-255
0.28780186038550465,84.59263868319074,3.794845994336621e-255
-0.3103865943996503,84.80740647176792,8.150106821946487e-256
0.2370060404520019,85.2591803007971,3.682004965947628e-256
-0.16575037888137595,85.5452037509449,1.0531397638216981e-256
-0.02274288076884623,85.80848432032387,2.7727123665460063e-257
0.26895325329050823,86.34071814299334,1.4757313020096902e-257
-0.27539962678060703,86.5975523388822,3.7901826229968167e-258
0.15489551841516203,87.00928205318623,1.5605308085265546e-258
0.040402146239620795,87.46141391372987,7.05565697894789e-259
-0.22653526716335048,87.68701050711016,1.591732178510541e-259
0.23381278498619673,88.14641988547665,7.312566906554677e-260
0.036420532679137085,88.64224979652228,3.6257893987922075e-260
-0.28563302467801654,88.85244668288989,7.621296422508152e-261
-0.08242276802079665,88.98022080123671,9.738044310457116e-262
0.33032827961138533,89.43832319919491,4.461021450043611e-262
-0.2712894093084809,89.62513618784463,8.333767495131503e-263
0.4119888923495859,90.22393806884394,4.9902756518956105e-263
-0.06365564728196427,90.75908430256128,2.670527220323283e-263
-0.15619717702597752,91.13803335925265,1.0119937710101163e-263
-0.03708026617239518,91.47990214977162,3.4596908650795795e-264
0.10318674609338219,91.92495768638396,1.5397545744708383e-264
-0.19665192417792354,92.17336129881839,3.824805985609896e-265
0.07434627162057461,92.49611118287339,1.2344556883884688e-265
0.13395107577931387,92.95281214270771,5.6377709775994394e-266
-0.14784208655791853,93.2616710159841,1.741275591931732e-266
-0.005724150302604536,93.5648057389579,5.278410941812514e-267
0.21748453535886403,94.08542499729056,2.7480423897014077e-267
-0.09083781461334556,94.51520644100987,1.1810576256477352e-267
0.2252154642354594,95.17020334896463,7.735890929156688e-268
-0.32583683746873826,95.49936341945066,2.5463464035134683e-268
0.11940531798211362,95.9479288079188,1.1422028636664836e-268
0.060030937793026595,96.45652513417997,5.809201803057637e-269
0.029530126104972076,96.99465158654611,3.1260851573584135e-269
-0.2761261240195019,97.25665191489276,8.190353376674687e-270
-0.10922639513608698,97.40942584810331,1.2512724997389434e-270
0.21598873123157628,97.77818851254544,4.6142258094689894e-271
-0.09396321478645409,98.05298796220112,1.2679867130291006e-271
0.09451928885271504,98.42230670070951,4.682912533013104e-272
-0.09136608419505649,98.70025935502285,1.3016279684681793e-272
-0.04800476140759943,98.93020724792859,2.993066086964322e-273
0.16885963155826286,99.3290147723926,1.1936572766993905e-273
-0.1448277815975479,99.58299451525905,3.0316476820677984e-274
0.298362321107266,100.13533657923276,1.674506537954464e-274
0.09400196862831744,100.78168061183479,1.0823073083599606e-274
-0.24613465011929025,101.18188999431753,4.3314953953530134e-275
0.13288302991912027,101.7149824067194,2.3090873296163075e-275
-0.27192766307655436,101.97614715604472,6.0305221360949364e-276
0.30544759125655563,102.54275949662659,3.4169682624635072e-276
0.05363182612585571,103.16300366333431,2.1193546326184103e-276
-0.12821817773217709,103.65502965230985,1.0427775591039757e-276
-0.05277414495117089,104.09428149633422,4.580419657436568e-277
0.10057949682678347,104.63411283718537,2.4726540853349815e-277
-0.08191194053014417,105.09203223750639,1.132276275957898e-277
-0.28651279166259613,105.2634388461648,1.9407963652632527e-278
0.4146312129753722,105.8494766677986,1.1373800741336527e-278
-0.2564174748836404,106.17909701454874,3.749036144226446e-279
0.030384883566380583,106.53910224486528,1.349672620567235e-279
0.14524678058805118,107.04435425576986,6.819248056044506e-280
0.18883931848011848,107.73844558515457,4.733180948623956e-280
-0.1682302978988265,108.26430661664044,2.4889954158526744e-280
-0.12009390570429168,108.67007374242202,1.0099525159740705e-280
-0.04971780588921759,109.02612306231438,3.59592906436149e-281
0.10677668384511424,109.48894906605186,1.6642894785818754e-281
-0.22163771933453214,109.73013735045481,4.014071240890351e-282
0.2587728745313724,110.23009850938912,2.0068797096404552e-282
-0.3206015312140341,110.40945813710941,3.5995319760050306e-283
0.16596263112780946,110.75478039595751,1.2429985127499975e-283
0.3844852463092275,111.48458790111484,9.071496435043357e-284
-0.0540704062393893,112.16032500003277,6.129946683860554e-284
-0.005142346714845258,112.83091975223586,4.1107100774815975e-284
-0.30887762262831187,113.19263688181063,1.4869142497407412e-284
0.07306055660697974,113.62741456799239,6.4647713705295804e-285
0.13201325661888752,114.19420551079303,3.664173860093056e-285
-0.1980005712288112,114.56299588236486,1.3513120393675056e-285
-0.15549471906817322,114.77629153486852,2.882289831729396e-286
0.2920176307218454,115.28160481809402,1.456459338078662e-286
0.11471654673535825,115.90163464805488,9.030482357338205e-287
-0.3554192752565359,116.1662452027592,2.3895609458228806e-287
0.4694547087802396,116.90031046624377,1.7540936853078977e-287
-0.182473874742903,117.45190185498542,9.67542971861962e-288
-0.12089236106058249,117.8826008826665,4.1671981722060854e-288
0.20358548577565255,118.51688539612323,2.6431892651355173e-288
-0.39415387309745725,118.7570160364825,6.347107308277511e-289
0.08197961760076894,119.07912629444255,2.0444683723693439e-289
0.06567237477129062,119.46690892717388,7.92809327973329e-290
-0.02300240523581132,119.83168915466939,2.892011670186832e-290
-0.18953211724956642,120.00693726491535,5.068195800094932e-291
0.3054257270862732,120.48761110224758,2.4361491235827186e-291
0.11766296860007902,121.08594790817989,1.4576376853792757e-291
-0.012276429548906398,121.67200828456329,8.542636905240089e-292
-0.09237866887317864,122.16568999207351,4.2173435740187755e-292
-0.40165090789775415,122.25772079168598,3.8812550135745593e-293
0.43348474328599707,122.78323633458444,2.039659835586028e-293
-0.04065372432773812,123.26809815315517,9.889531771479136e-294
-0.04946415926358383,123.70349581246231,4.305878984945651e-294
0.03402641040375648,124.1729198821732,2.0212832367958293e-294
0.013441450205438188,124.65578540208955,9.760079810335985e-295
-0.1271565285422942,125.0114943934636,3.4717481450647903e-295
0.23371618745682954,125.60091957229447,2.0463357712605697e-295
-0.08683304398118041,126.10351170714416,1.0284722638971443e-295
-0.15099059764165046,126.4551132443522,3.616124289620723e-296
0.14066319618355144,126.9473779777438,1.7800904593410152e-296
0.05863299758705781,127.49827570872245,9.806477949877126e-297
-0.05272122305412663,127.99645221664697,4.8853569401086515e-297
-0.010184861180841831,128.48444386339065,2.3840133781343068e-297
-0.06303074907221662,128.90940476106212,1.0131124652327427e-297
-0.06511465716214115,129.26925100157143,3.6456471182713803e-298
0.01505982515442117,129.64415706723517,1.366775217909502e-298
0.00015753824460862376,130.01922067114353,5.126276389617666e-299
0.11020144517863462,130.50448572023052,2.4876027638412985e-299
-0.08562904616013944,130.90412172315737,9.941356254113246e-300
0.2013580600208954,131.5051157861051,5.974696086370512e-300
-0.3379838614434618,131.76812598760938,1.5714060216031706e-300
0.43244550623465183,132.46358169534832,1.0928432868992599e-300
-0.33092974452613444,132.82810765856112,3.983697517975975e-301
0.13333379891590963,133.32596742068984,1.983322698692259e-301
-0.046626332744484855,133.77720085007405,8.94941502906488e-302
-0.3717714788091695,133.8566628006491,7.111379747152311e-303
0.43445471173365524,134.3705794629578,3.654656544066293e-303
0.17628709660223096,135.06078322186875,2.522457684243035e-303
-0.11368285847555637,135.63730412230413,1.4542495754299565e-303
-0.18916277635686407,136.02466224638266,5.63315387480537e-304
-0.029932499452775374,136.38208787100842,2.0134335423152616e-304
